nitrogen,phosporous,potassium,ec,ph,temp,hum
2,3,7,35,7,26.9,14.4
2,3,7,36,7,26.9,14.4
2,3,7,35,7,26.9,14.4
2,3,7,36,7,26.9,14.5
2,3,7,35,7,26.9,14.5
2,3,7,36,7,26.9,14.5
2,3,7,36,7,26.9,14.4
2,3,7,36,7,26.9,14.4
2,3,7,36,7,27,14.4
2,3,7,36,7,27.2,14.5
2,3,7,36,7,27.3,14.5
2,3,7,36,7,27.3,14.4
2,3,7,36,7,27.3,14.5
2,3,7,36,7,27.3,14.4
2,3,7,36,7,27.3,14.5
2,3,7,36,7,27.3,14.5
2,3,7,36,7,27.3,14.5
2,3,7,36,7,27.3,14.6
2,3,7,36,7,27.3,14.5
2,3,7,36,7,27.3,14.6
2,3,7,35.85,7,27.12,14.47
